session_code_n,id_in_group,round_number,color_n,score,actionType_n,new_color_n,delete_player_n,add_player_n,linked_neighbors,graph_size,hist_color,hist_neighbor,hist_skip,num_of_neighbor
9,15,1,3,0,0,0,996,996,"12, 13, 14, 16, 17, 18",23,0.0,0.0,0.0,6
9,16,1,3,0,0,1,996,996,"13, 14, 15, 17, 18, 19",23,0.0,0.0,0.0,6
9,17,1,3,0,0,2,996,996,"14, 15, 16, 18, 19, 20",23,0.0,0.0,0.0,6
9,18,1,3,0,0,1,996,996,"15, 16, 17, 19, 20, 21",23,0.0,0.0,0.0,6
9,19,1,3,0,0,2,996,996,"16, 17, 18, 20, 21, 22",23,0.0,0.0,0.0,6
9,20,1,3,0,0,0,996,996,"17, 18, 19, 21, 22, 23",23,0.0,0.0,0.0,6
9,21,1,3,0,0,1,996,996,"1, 18, 19, 20, 22, 23",23,0.0,0.0,0.0,6
9,22,1,3,0,0,0,996,996,"1, 2, 19, 20, 21, 23",23,0.0,0.0,0.0,6
9,23,1,3,0,0,1,996,996,"1, 2, 3, 20, 21, 22",23,0.0,0.0,0.0,6
9,1,2,3,83,2,996,3,11,"2, 3, 4, 21, 23, 15",23,0.0,1.0,0.0,6
9,2,2,2,100,1,996,996,996,"1, 3, 4, 5, 22, 23",23,1.0,0.0,0.0,6
9,3,2,3,67,2,996,1,15,"1, 2, 4, 5, 6, 23",23,0.0,0.0,1.0,6
9,4,2,0,83,2,996,6,12,"1, 2, 3, 5, 6, 7",23,1.0,0.0,0.0,6
9,5,2,3,67,1,996,996,996,"2, 3, 4, 6, 7, 8",23,0.0,0.0,1.0,6
9,6,2,0,83,0,1,996,996,"3, 4, 5, 7, 8, 9",23,1.0,0.0,0.0,6
9,7,2,3,67,2,996,8,18,"4, 5, 6, 8, 9, 10",23,0.0,0.0,1.0,6
9,8,2,2,100,1,996,996,996,"5, 6, 7, 9, 10, 11",23,1.0,0.0,0.0,6
9,9,2,3,83,1,996,996,996,"6, 7, 8, 10, 11, 12",23,0.0,0.0,1.0,6
9,10,2,1,67,2,996,12,17,"7, 8, 9, 11, 12, 13",23,1.0,0.0,0.0,6
9,11,2,0,100,1,996,996,996,"8, 9, 10, 12, 13, 14",23,1.0,0.0,0.0,6
9,12,2,1,67,0,3,996,996,"9, 10, 11, 13, 14, 15",23,1.0,0.0,0.0,6
9,13,2,1,50,0,3,996,996,"10, 11, 12, 14, 15, 16",23,1.0,0.0,0.0,6
9,14,2,2,83,2,996,17,9,"11, 12, 13, 15, 16, 17",23,1.0,0.0,0.0,6
9,15,2,0,100,1,996,996,996,"12, 13, 14, 16, 17, 18, 1",23,1.0,0.0,0.0,7
9,16,2,1,67,2,996,13,9,"13, 14, 15, 17, 18, 19",23,1.0,0.0,0.0,6
9,17,2,2,67,1,996,996,996,"14, 15, 16, 18, 19, 20",23,1.0,0.0,0.0,6
9,18,2,1,67,0,3,996,996,"15, 16, 17, 19, 20, 21",23,1.0,0.0,0.0,6
9,19,2,2,83,2,996,17,13,"16, 17, 18, 20, 21, 22",23,1.0,0.0,0.0,6
9,20,2,0,83,0,3,996,996,"17, 18, 19, 21, 22, 23",23,1.0,0.0,0.0,6
9,21,2,1,67,2,996,18,7,"1, 18, 19, 20, 22, 23",23,1.0,0.0,0.0,6
9,22,2,0,80,0,3,996,996,"2, 19, 20, 21, 23",23,1.0,0.0,0.0,5
9,23,2,1,83,2,996,21,8,"1, 2, 3, 20, 21, 22",23,1.0,0.0,0.0,6
9,1,3,3,100,1,996,996,996,"2, 4, 21, 23, 15, 11",23,0.0,1.0,0.0,6
9,2,3,2,100,1,996,996,996,"1, 3, 4, 5, 22, 23",23,0.5,0.0,0.5,6
9,3,3,3,83,2,996,5,14,"2, 4, 5, 6, 23, 15",23,0.0,0.5,0.5,6
9,4,3,0,100,1,996,996,996,"1, 2, 3, 5, 7, 12",23,0.5,0.5,0.0,6
9,5,3,3,67,1,996,996,996,"2, 3, 4, 6, 7, 8",23,0.0,0.0,1.0,6
9,6,3,1,100,2,996,5,16,"3, 5, 7, 8, 9",23,1.0,0.0,0.0,5
9,7,3,3,57,0,2,996,996,"4, 5, 6, 9, 10, 18, 21",23,0.0,0.5,0.5,7
9,8,3,2,100,1,996,996,996,"5, 6, 9, 10, 11, 23",23,0.5,0.0,0.5,6
9,9,3,3,75,2,996,7,23,"6, 7, 8, 10, 11, 12, 14, 16",23,0.0,0.0,1.0,8
9,10,3,1,100,1,996,996,996,"7, 8, 9, 11, 13, 17",23,0.5,0.5,0.0,6
9,11,3,0,100,1,996,996,996,"8, 9, 10, 12, 13, 14, 1",23,0.5,0.0,0.5,7
9,12,3,3,67,0,1,996,996,"9, 11, 13, 14, 15, 4",23,1.0,0.0,0.0,6
9,13,3,3,83,2,996,12,6,"10, 11, 12, 14, 15, 19",23,1.0,0.0,0.0,6
9,14,3,2,100,1,996,996,996,"11, 12, 13, 15, 16, 9",23,0.5,0.5,0.0,6
9,15,3,0,100,1,996,996,996,"12, 13, 14, 16, 17, 18, 1, 3",23,0.5,0.0,0.5,8
9,16,3,1,100,1,996,996,996,"14, 15, 17, 18, 19, 9",23,0.5,0.5,0.0,6
9,17,3,2,100,1,996,996,996,"15, 16, 18, 20, 10",23,0.5,0.0,0.5,5
9,18,3,3,67,2,996,7,11,"15, 16, 17, 19, 20, 7",23,1.0,0.0,0.0,6
9,19,3,2,100,1,996,996,996,"16, 18, 20, 21, 22, 13",23,0.5,0.5,0.0,6
9,20,3,3,67,0,0,996,996,"17, 18, 19, 21, 22, 23",23,1.0,0.0,0.0,6
9,21,3,1,100,0,0,996,996,"1, 19, 20, 22, 7",23,0.5,0.5,0.0,5
9,22,3,3,80,2,996,20,11,"2, 19, 20, 21, 23",23,1.0,0.0,0.0,5
9,23,3,1,100,2,996,22,9,"1, 2, 3, 20, 22, 8",23,0.5,0.5,0.0,6
9,1,4,3,100,2,996,21,14,"2, 4, 21, 23, 15, 11",23,0.0,0.67,0.33,6
9,2,4,2,100,1,996,996,996,"1, 3, 4, 5, 22, 23",23,0.33,0.0,0.67,6
9,3,4,3,100,1,996,996,996,"2, 4, 6, 23, 15, 14",23,0.0,0.67,0.33,6
9,4,4,0,100,1,996,996,996,"1, 2, 3, 5, 7, 12",23,0.33,0.33,0.33,6
9,5,4,3,100,1,996,996,996,"2, 4, 7, 8",23,0.0,0.0,1.0,4
9,6,4,1,83,0,0,996,996,"3, 7, 8, 9, 16, 13",23,0.67,0.33,0.0,6
9,7,4,2,100,2,996,10,23,"4, 5, 6, 10, 21",23,0.33,0.33,0.33,5
9,8,4,2,100,1,996,996,996,"5, 6, 9, 10, 11, 23",23,0.33,0.0,0.67,6
9,9,4,3,100,1,996,996,996,"6, 8, 10, 11, 12, 14, 16, 23",23,0.0,0.33,0.67,8
9,10,4,1,100,1,996,996,996,"7, 8, 9, 11, 13, 17",23,0.33,0.33,0.33,6
9,11,4,0,100,1,996,996,996,"8, 9, 10, 12, 13, 14, 1, 18, 22",23,0.33,0.0,0.67,9
9,12,4,1,100,1,996,996,996,"9, 11, 14, 15, 4",23,1.0,0.0,0.0,5
9,13,4,3,100,1,996,996,996,"10, 11, 14, 15, 19, 6",23,0.67,0.33,0.0,6
9,14,4,2,100,1,996,996,996,"11, 12, 13, 15, 16, 9, 3",23,0.33,0.33,0.33,7
9,15,4,0,100,1,996,996,996,"12, 13, 14, 16, 17, 18, 1, 3",23,0.33,0.0,0.67,8
9,16,4,1,86,2,996,6,20,"14, 15, 17, 18, 19, 9, 6",23,0.33,0.33,0.33,7
9,17,4,2,100,1,996,996,996,"15, 16, 18, 20, 10",23,0.33,0.0,0.67,5
9,18,4,3,100,1,996,996,996,"15, 16, 17, 19, 20, 11",23,0.67,0.33,0.0,6
9,19,4,2,100,1,996,996,996,"16, 18, 20, 21, 22, 13",23,0.33,0.33,0.33,6
9,20,4,0,80,2,996,21,5,"17, 18, 19, 21, 23",23,1.0,0.0,0.0,5
9,21,4,0,80,1,996,996,996,"1, 19, 20, 22, 7",23,0.67,0.33,0.0,5
9,22,4,3,100,2,996,21,12,"2, 19, 21, 11",23,0.67,0.33,0.0,4
9,23,4,1,100,2,996,20,5,"1, 2, 3, 20, 8, 9",23,0.33,0.67,0.0,6
10,1,1,3,0,0,1,996,996,"2, 3, 4, 18, 19, 20",20,0.0,0.0,0.0,6
10,2,1,3,0,0,0,996,996,"1, 3, 4, 5, 19, 20",20,0.0,0.0,0.0,6
10,3,1,3,0,2,996,2,16,"1, 2, 4, 5, 6, 20",20,0.0,0.0,0.0,6
10,4,1,3,0,0,2,996,996,"1, 2, 3, 5, 6, 7",20,0.0,0.0,0.0,6
10,5,1,3,0,0,1,996,996,"2, 3, 4, 6, 7, 8",20,0.0,0.0,0.0,6
10,6,1,3,0,0,1,996,996,"3, 4, 5, 7, 8, 9",20,0.0,0.0,0.0,6
10,7,1,3,0,1,996,996,996,"4, 5, 6, 8, 9, 10",20,0.0,0.0,0.0,6
10,8,1,3,0,0,2,996,996,"5, 6, 7, 9, 10, 11",20,0.0,0.0,0.0,6
10,9,1,3,0,0,1,996,996,"6, 7, 8, 10, 11, 12",20,0.0,0.0,0.0,6
10,10,1,3,0,0,2,996,996,"7, 8, 9, 11, 12, 13",20,0.0,0.0,0.0,6
10,11,1,3,0,0,1,996,996,"8, 9, 10, 12, 13, 14",20,0.0,0.0,0.0,6
10,12,1,3,0,1,996,996,996,"9, 10, 11, 13, 14, 15",20,0.0,0.0,0.0,6
10,13,1,3,0,1,996,996,996,"10, 11, 12, 14, 15, 16",20,0.0,0.0,0.0,6
10,14,1,3,0,0,2,996,996,"11, 12, 13, 15, 16, 17",20,0.0,0.0,0.0,6
10,15,1,3,0,0,2,996,996,"12, 13, 14, 16, 17, 18",20,0.0,0.0,0.0,6
10,16,1,3,0,1,996,996,996,"13, 14, 15, 17, 18, 19",20,0.0,0.0,0.0,6
10,17,1,3,0,0,1,996,996,"14, 15, 16, 18, 19, 20",20,0.0,0.0,0.0,6
10,18,1,3,0,2,996,1,4,"1, 15, 16, 17, 19, 20",20,0.0,0.0,0.0,6
10,19,1,3,0,1,996,996,996,"1, 2, 16, 17, 18, 20",20,0.0,0.0,0.0,6
10,20,1,3,0,0,1,996,996,"1, 2, 3, 17, 18, 19",20,0.0,0.0,0.0,6
10,1,2,1,80,0,2,996,996,"2, 3, 4, 19, 20",20,1.0,0.0,0.0,5
10,2,2,0,100,1,996,996,996,"1, 4, 5, 19, 20",20,1.0,0.0,0.0,5
10,3,2,3,83,0,1,996,996,"1, 4, 5, 6, 20, 16",20,0.0,1.0,0.0,6
10,4,2,2,100,2,996,7,20,"1, 2, 3, 5, 6, 7, 18",20,1.0,0.0,0.0,7
10,5,2,1,83,2,996,6,16,"2, 3, 4, 6, 7, 8",20,1.0,0.0,0.0,6
10,6,2,1,67,2,996,5,16,"3, 4, 5, 7, 8, 9",20,1.0,0.0,0.0,6
10,7,2,3,100,1,996,996,996,"4, 5, 6, 8, 9, 10",20,0.0,0.0,1.0,6
10,8,2,2,83,2,996,10,19,"5, 6, 7, 9, 10, 11",20,1.0,0.0,0.0,6
10,9,2,1,67,1,996,996,996,"6, 7, 8, 10, 11, 12",20,1.0,0.0,0.0,6
10,10,2,2,83,0,0,996,996,"7, 8, 9, 11, 12, 13",20,1.0,0.0,0.0,6
10,11,2,1,83,0,0,996,996,"8, 9, 10, 12, 13, 14",20,1.0,0.0,0.0,6
10,12,2,3,83,1,996,996,996,"9, 10, 11, 13, 14, 15",20,0.0,0.0,1.0,6
10,13,2,3,67,0,0,996,996,"10, 11, 12, 14, 15, 16",20,0.0,0.0,1.0,6
10,14,2,2,83,0,0,996,996,"11, 12, 13, 15, 16, 17",20,1.0,0.0,0.0,6
10,15,2,2,83,2,996,14,5,"12, 13, 14, 16, 17, 18",20,1.0,0.0,0.0,6
10,16,2,3,43,1,996,996,996,"13, 14, 15, 17, 18, 19, 3",20,0.0,0.0,1.0,7
10,17,2,1,83,0,0,996,996,"14, 15, 16, 18, 19, 20",20,1.0,0.0,0.0,6
10,18,2,3,67,2,996,16,1,"15, 16, 17, 19, 20, 4",20,0.0,1.0,0.0,6
10,19,2,3,67,0,0,996,996,"1, 2, 16, 17, 18, 20",20,0.0,0.0,1.0,6
10,20,2,1,67,1,996,996,996,"1, 2, 3, 17, 18, 19",20,1.0,0.0,0.0,6
10,1,3,2,83,0,3,996,996,"2, 3, 4, 19, 20, 18",20,1.0,0.0,0.0,6
10,2,3,0,80,0,1,996,996,"1, 4, 5, 19, 20",20,0.5,0.0,0.5,5
10,3,3,1,50,1,996,996,996,"1, 4, 5, 6, 20, 16",20,0.5,0.5,0.0,6
10,4,3,2,86,2,996,1,14,"1, 2, 3, 5, 6, 18, 20",20,0.5,0.5,0.0,7
10,5,3,1,86,2,996,3,14,"2, 3, 4, 7, 8, 16, 15",20,0.5,0.5,0.0,7
10,6,3,1,67,2,996,3,18,"3, 4, 7, 8, 9, 16",20,0.5,0.5,0.0,6
10,7,3,3,100,1,996,996,996,"5, 6, 8, 9, 10",20,0.0,0.0,1.0,5
10,8,3,2,100,1,996,996,996,"5, 6, 7, 9, 11, 19",20,0.5,0.5,0.0,6
10,9,3,1,83,1,996,996,996,"6, 7, 8, 10, 11, 12",20,0.5,0.0,0.5,6
10,10,3,0,60,0,2,996,996,"7, 9, 11, 12, 13",20,1.0,0.0,0.0,5
10,11,3,0,50,0,1,996,996,"8, 9, 10, 12, 13, 14",20,1.0,0.0,0.0,6
10,12,3,3,100,1,996,996,996,"9, 10, 11, 13, 14, 15",20,0.0,0.0,1.0,6
10,13,3,0,50,0,3,996,996,"10, 11, 12, 14, 15, 16",20,0.5,0.0,0.5,6
10,14,3,0,40,0,1,996,996,"11, 12, 13, 16, 17",20,1.0,0.0,0.0,5
10,15,3,2,100,1,996,996,996,"12, 13, 16, 17, 18, 5",20,0.5,0.5,0.0,6
10,16,3,3,100,2,996,3,18,"13, 14, 15, 17, 19, 3, 5, 6",20,0.0,0.0,1.0,8
10,17,3,0,67,0,2,996,996,"14, 15, 16, 18, 19, 20",20,1.0,0.0,0.0,6
10,18,3,3,100,2,996,4,7,"15, 17, 19, 20, 4, 1",20,0.0,1.0,0.0,6
10,19,3,0,71,0,3,996,996,"1, 2, 16, 17, 18, 20, 8",20,0.5,0.0,0.5,7
10,20,3,1,86,2,996,19,15,"1, 2, 3, 17, 18, 19, 4",20,0.5,0.0,0.5,7
10,1,4,3,60,0,2,996,996,"2, 3, 19, 20, 18",20,1.0,0.0,0.0,5
10,2,4,1,60,1,996,996,996,"1, 4, 5, 19, 20",20,0.67,0.0,0.33,5
10,3,4,1,67,2,996,4,8,"1, 4, 20",20,0.33,0.33,0.33,3
10,4,4,2,100,1,996,996,996,"2, 3, 5, 6, 18, 20, 14",20,0.33,0.67,0.0,7
10,5,4,1,71,0,0,996,996,"2, 4, 7, 8, 16, 15, 14",20,0.33,0.67,0.0,7
10,6,4,1,83,2,996,9,1,"4, 7, 8, 9, 16, 18",20,0.33,0.67,0.0,6
10,7,4,3,100,1,996,996,996,"5, 6, 8, 9, 10",20,0.0,0.0,1.0,5
10,8,4,2,100,1,996,996,996,"5, 6, 7, 9, 11, 19",20,0.33,0.33,0.33,6
10,9,4,1,67,0,0,996,996,"6, 7, 8, 10, 11, 12",20,0.33,0.0,0.67,6
10,10,4,2,100,0,0,996,996,"7, 9, 11, 12, 13",20,1.0,0.0,0.0,5
10,11,4,1,67,2,996,14,7,"8, 9, 10, 12, 13, 14",20,1.0,0.0,0.0,6
10,12,4,3,83,1,996,996,996,"9, 10, 11, 13, 14, 15",20,0.0,0.0,1.0,6
10,13,4,3,67,0,0,996,996,"10, 11, 12, 14, 15, 16",20,0.67,0.0,0.33,6
10,14,4,1,71,2,996,5,18,"11, 12, 13, 16, 17, 4, 5",20,1.0,0.0,0.0,7
10,15,4,2,86,2,996,17,6,"12, 13, 16, 17, 18, 5, 20",20,0.33,0.33,0.33,7
10,16,4,3,62,2,996,19,20,"13, 14, 15, 17, 19, 5, 6, 18",20,0.0,0.33,0.67,8
10,17,4,2,83,2,996,18,2,"14, 15, 16, 18, 19, 20",20,1.0,0.0,0.0,6
10,18,4,3,62,1,996,996,996,"15, 17, 19, 20, 4, 1, 6, 16",20,0.0,1.0,0.0,8
10,19,4,3,50,0,0,996,996,"1, 2, 16, 17, 18, 8",20,0.67,0.0,0.33,6
10,20,4,1,71,2,996,15,16,"1, 2, 3, 17, 18, 4, 15",20,0.33,0.33,0.33,7
10,1,5,2,100,2,996,6,10,"2, 3, 19, 20, 18, 6",20,1.0,0.0,0.0,6
10,2,5,1,83,0,0,996,996,"1, 4, 5, 19, 20, 17",20,0.5,0.0,0.5,6
10,3,5,1,67,2,996,20,13,"1, 20, 8",20,0.25,0.5,0.25,3
10,4,5,2,100,1,996,996,996,"2, 5, 6, 18, 20, 14",20,0.25,0.5,0.25,6
10,5,5,0,100,1,996,996,996,"2, 4, 7, 8, 16, 15",20,0.5,0.5,0.0,6
10,6,5,1,100,1,996,996,996,"4, 7, 8, 16, 18, 1, 15",20,0.25,0.75,0.0,7
10,7,5,3,100,1,996,996,996,"5, 6, 8, 9, 10, 11",20,0.0,0.0,1.0,6
10,8,5,2,100,1,996,996,996,"5, 6, 7, 9, 11, 19, 3",20,0.25,0.25,0.5,7
10,9,5,0,80,1,996,996,996,"7, 8, 10, 11, 12",20,0.5,0.0,0.5,5
10,10,5,0,60,0,2,996,996,"7, 9, 11, 12, 13",20,1.0,0.0,0.0,5
10,11,5,1,100,1,996,996,996,"8, 9, 10, 12, 13, 7",20,0.75,0.25,0.0,6
10,12,5,3,100,1,996,996,996,"9, 10, 11, 13, 14, 15",20,0.0,0.0,1.0,6
10,13,5,0,83,2,996,10,8,"10, 11, 12, 14, 15, 16",20,0.75,0.0,0.25,6
10,14,5,1,100,2,996,17,7,"12, 13, 16, 17, 4, 18",20,0.75,0.25,0.0,6
10,15,5,2,100,1,996,996,996,"12, 13, 16, 18, 5, 6",20,0.25,0.5,0.25,6
10,16,5,3,88,2,996,18,4,"13, 14, 15, 17, 5, 6, 18, 20",20,0.0,0.5,0.5,8
10,17,5,2,100,1,996,996,996,"14, 16, 19, 20, 2",20,0.75,0.25,0.0,5
10,18,5,3,88,0,996,996,996,"15, 19, 20, 4, 1, 6, 16, 14",20,0.0,0.75,0.25,8
10,19,5,0,100,1,996,996,996,"1, 2, 17, 18, 8",20,0.75,0.0,0.25,5
10,20,5,1,71,1,996,996,996,"1, 2, 3, 17, 18, 4, 16",20,0.25,0.5,0.25,7
10,1,6,2,83,2,996,10,16,"2, 3, 19, 20, 18, 10",20,0.8,0.2,0.0,6
10,2,6,0,67,1,996,996,996,"1, 4, 5, 19, 20, 17",20,0.6,0.0,0.4,6
10,3,6,1,100,1,996,996,996,"1, 8, 13",20,0.2,0.6,0.2,3
10,4,6,2,100,2,996,2,3,"2, 5, 6, 18, 20, 14, 16",20,0.2,0.4,0.4,7
10,5,6,0,83,2,996,2,11,"2, 4, 7, 8, 16, 15",20,0.4,0.4,0.2,6
10,6,6,1,100,1,996,996,996,"4, 7, 8, 16, 18, 15",20,0.2,0.6,0.2,6
10,7,6,3,100,2,996,10,4,"5, 6, 8, 9, 10, 11, 14",20,0.0,0.0,1.0,7
10,8,6,2,100,1,996,996,996,"5, 6, 7, 9, 11, 19, 3, 13",20,0.2,0.2,0.6,8
10,9,6,0,100,1,996,996,996,"7, 8, 10, 11, 12",20,0.4,0.0,0.6,5
10,10,6,2,80,2,996,1,14,"7, 9, 11, 12, 1",20,1.0,0.0,0.0,5
10,11,6,1,100,1,996,996,996,"8, 9, 10, 12, 13, 7",20,0.6,0.2,0.2,6
10,12,6,3,100,1,996,996,996,"9, 10, 11, 13, 14, 15",20,0.0,0.0,1.0,6
10,13,6,0,100,1,996,996,996,"11, 12, 14, 15, 16, 3, 8",20,0.6,0.2,0.2,7
10,14,6,1,100,1,996,996,996,"12, 13, 16, 4, 18, 7",20,0.6,0.4,0.0,6
10,15,6,2,100,1,996,996,996,"12, 13, 16, 18, 5, 6",20,0.2,0.4,0.4,6
10,16,6,3,100,1,996,996,996,"13, 14, 15, 17, 5, 6, 20, 4",20,0.0,0.6,0.4,8
10,17,6,2,100,0,1,996,996,"16, 19, 20, 2",20,0.6,0.2,0.2,4
10,18,6,3,100,0,2,996,996,"15, 19, 20, 4, 1, 6, 14",20,0.2,0.6,0.2,7
10,19,6,0,80,2,996,2,10,"1, 2, 17, 18, 8",20,0.6,0.0,0.4,5
10,20,6,1,100,2,996,17,6,"1, 2, 17, 18, 4, 16",20,0.2,0.4,0.4,6
10,1,7,2,83,2,996,18,7,"2, 3, 19, 20, 18, 16",20,0.67,0.33,0.0,6
10,2,7,0,100,1,996,996,996,"1, 20, 17",20,0.5,0.0,0.5,3
10,3,7,1,100,1,996,996,996,"1, 8, 13, 4",20,0.17,0.5,0.33,4
10,4,7,2,88,2,996,18,9,"5, 6, 18, 20, 14, 16, 3, 7",20,0.17,0.5,0.33,8
10,5,7,0,100,2,996,16,3,"4, 7, 8, 16, 15, 11",20,0.33,0.5,0.17,6
10,6,7,1,86,2,996,20,12,"4, 7, 8, 16, 18, 15, 20",20,0.17,0.5,0.33,7
10,7,7,3,100,2,996,6,17,"5, 6, 8, 9, 11, 14, 4",20,0.0,0.17,0.83,7
10,8,7,2,100,1,996,996,996,"5, 6, 7, 9, 11, 19, 3, 13",20,0.17,0.17,0.67,8
10,9,7,0,100,1,996,996,996,"7, 8, 10, 11, 12",20,0.33,0.0,0.67,5
10,10,7,2,100,1,996,996,996,"9, 11, 12, 14, 19",20,0.83,0.17,0.0,5
10,11,7,1,100,1,996,996,996,"8, 9, 10, 12, 13, 7, 5",20,0.5,0.17,0.33,7
10,12,7,3,100,1,996,996,996,"9, 10, 11, 13, 14, 15",20,0.0,0.0,1.0,6
10,13,7,0,100,1,996,996,996,"11, 12, 14, 15, 16, 3, 8",20,0.5,0.17,0.33,7
10,14,7,1,100,2,996,10,8,"12, 13, 16, 4, 18, 7, 10",20,0.5,0.33,0.17,7
10,15,7,2,83,2,996,18,20,"12, 13, 16, 18, 5, 6",20,0.17,0.33,0.5,6
10,16,7,3,100,2,996,14,2,"13, 14, 15, 17, 5, 6, 20, 4, 1",20,0.0,0.5,0.5,9
10,17,7,1,100,0,2,996,996,"16, 19, 2",20,0.67,0.17,0.17,3
10,18,7,2,57,0,0,996,996,"15, 19, 20, 4, 1, 6, 14",20,0.33,0.5,0.17,7
10,19,7,0,100,1,996,996,996,"1, 17, 18, 8, 10",20,0.5,0.17,0.33,5
10,20,7,1,83,2,996,1,15,"1, 2, 18, 4, 16, 6",20,0.17,0.5,0.33,6
10,1,8,2,100,2,996,19,9,"2, 3, 19, 16, 7",20,0.57,0.43,0.0,5
10,2,8,0,100,1,996,996,996,"1, 20, 17, 16",20,0.43,0.0,0.57,4
10,3,8,1,100,1,996,996,996,"1, 8, 13, 4, 5",20,0.14,0.43,0.43,5
10,4,8,2,100,1,996,996,996,"5, 6, 20, 14, 16, 3, 7, 9",20,0.14,0.57,0.29,8
10,5,8,0,100,1,996,996,996,"4, 7, 8, 15, 11, 3",20,0.29,0.57,0.14,6
10,6,8,1,100,1,996,996,996,"4, 8, 16, 18, 15, 12",20,0.14,0.57,0.29,6
10,7,8,3,100,1,996,996,996,"5, 8, 9, 11, 14, 4, 1, 17",20,0.0,0.29,0.71,8
10,8,8,2,100,1,996,996,996,"5, 6, 7, 9, 11, 19, 3, 13, 14",20,0.14,0.14,0.71,9
10,9,8,0,100,1,996,996,996,"7, 8, 10, 11, 12, 4",20,0.29,0.0,0.71,6
10,10,8,2,100,1,996,996,996,"9, 11, 12, 19",20,0.71,0.14,0.14,4
10,11,8,1,100,1,996,996,996,"8, 9, 10, 12, 13, 7, 5",20,0.43,0.14,0.43,7
10,12,8,3,100,1,996,996,996,"9, 10, 11, 13, 14, 15, 6",20,0.0,0.0,1.0,7
10,13,8,0,100,1,996,996,996,"11, 12, 14, 15, 16, 3, 8",20,0.43,0.14,0.43,7
10,14,8,1,100,2,996,13,16,"12, 13, 4, 18, 7, 8",20,0.43,0.43,0.14,6
10,15,8,2,100,1,996,996,996,"12, 13, 16, 5, 6, 20",20,0.14,0.43,0.43,6
10,16,8,3,100,2,996,17,18,"13, 15, 17, 6, 20, 4, 1, 2",20,0.0,0.57,0.43,8
10,17,8,2,100,0,1,996,996,"16, 19, 2, 7",20,0.71,0.14,0.14,4
10,18,8,0,75,2,996,19,3,"19, 20, 6, 14",20,0.43,0.43,0.14,4
10,19,8,0,80,2,996,18,5,"1, 17, 18, 8, 10",20,0.43,0.14,0.43,5
10,20,8,1,100,1,996,996,996,"2, 18, 4, 16, 15",20,0.14,0.57,0.29,5
10,1,9,2,100,2,996,2,11,"2, 3, 16, 7, 9",20,0.5,0.5,0.0,5
10,2,9,0,100,1,996,996,996,"1, 20, 17, 16",20,0.38,0.0,0.62,4
10,3,9,1,100,1,996,996,996,"1, 8, 13, 4, 5, 18",20,0.12,0.38,0.5,6
10,4,9,2,100,1,996,996,996,"5, 6, 20, 14, 16, 3, 7, 9",20,0.12,0.5,0.38,8
10,5,9,0,86,2,996,19,12,"4, 7, 8, 15, 11, 3, 19",20,0.25,0.5,0.25,7
10,6,9,1,100,1,996,996,996,"4, 8, 16, 18, 15, 12",20,0.12,0.5,0.38,6
10,7,9,3,100,2,996,5,18,"5, 8, 9, 11, 14, 4, 1, 17",20,0.0,0.25,0.75,8
10,8,9,2,100,1,996,996,996,"5, 6, 7, 9, 11, 19, 3, 13, 14",20,0.12,0.12,0.75,9
10,9,9,0,100,1,996,996,996,"7, 8, 10, 11, 12, 4, 1",20,0.25,0.0,0.75,7
10,10,9,2,100,1,996,996,996,"9, 11, 12, 19",20,0.62,0.12,0.25,4
10,11,9,1,100,1,996,996,996,"8, 9, 10, 12, 13, 7, 5",20,0.38,0.12,0.5,7
10,12,9,3,100,1,996,996,996,"9, 10, 11, 13, 14, 15, 6",20,0.0,0.0,1.0,7
10,13,9,0,100,1,996,996,996,"11, 12, 15, 16, 3, 8",20,0.38,0.12,0.5,6
10,14,9,1,100,1,996,996,996,"12, 4, 18, 7, 8, 16",20,0.38,0.5,0.12,6
10,15,9,2,100,1,996,996,996,"12, 13, 16, 5, 6, 20",20,0.12,0.38,0.5,6
10,16,9,3,100,1,996,996,996,"13, 15, 6, 20, 4, 1, 2, 14, 18",20,0.0,0.62,0.38,9
10,17,9,1,100,0,2,996,996,"19, 2, 7",20,0.75,0.12,0.12,3
10,18,9,0,100,1,996,996,996,"20, 6, 14, 16, 3",20,0.38,0.5,0.12,5
10,19,9,0,75,2,996,5,15,"17, 8, 10, 5",20,0.38,0.25,0.38,4
10,20,9,1,100,2,996,18,13,"2, 18, 4, 16, 15",20,0.12,0.5,0.38,5
11,1,1,3,0,0,0,996,996,"2, 3, 4, 15, 16, 17",17,0.0,0.0,0.0,6
11,2,1,3,0,0,0,996,996,"1, 3, 4, 5, 16, 17",17,0.0,0.0,0.0,6
11,3,1,3,0,0,1,996,996,"1, 2, 4, 5, 6, 17",17,0.0,0.0,0.0,6
11,4,1,3,0,0,0,996,996,"1, 2, 3, 5, 6, 7",17,0.0,0.0,0.0,6
11,5,1,3,0,0,2,996,996,"2, 3, 4, 6, 7, 8",17,0.0,0.0,0.0,6
11,6,1,3,0,1,996,996,996,"3, 4, 5, 7, 8, 9",17,0.0,0.0,0.0,6
11,7,1,3,0,0,2,996,996,"4, 5, 6, 8, 9, 10",17,0.0,0.0,0.0,6
11,8,1,3,0,0,1,996,996,"5, 6, 7, 9, 10, 11",17,0.0,0.0,0.0,6
